Energy	X	Y	Z	Results	Rel Error
235180.0	131	-392	394	0.0	0.0
235180.0	131	-130	-392	0.0	0.0
235180.0	131	-130	-130	0.0	0.0
235180.0	131	-130	132	0.0	0.0
235180.0	131	-130	394	0.0	0.0
235180.0	393	-392	-392	0.0	0.0
235180.0	393	-392	-130	0.0	0.0
235180.0	393	-392	132	0.0	0.0
235180.0	393	-392	394	0.0	0.0
235180.0	393	-130	-392	0.0	0.0
235180.0	393	-130	-130	0.0	0.0
235180.0	393	-130	132	0.0	0.0
235180.0	393	-130	394	0.0	0.0
247240.0	131	-392	-392	0.0	0.0
247240.0	131	-392	-130	0.0	0.0
247240.0	131	-392	132	0.0	0.0
247240.0	131	-392	394	0.0	0.0
247240.0	131	-130	-392	0.0	0.0
247240.0	131	-130	-130	0.0	0.0
247240.0	131	-130	132	0.0	0.0
247240.0	131	-130	394	0.0	0.0
247240.0	393	-392	-392	0.0	0.0
247240.0	393	-392	-130	0.0	0.0
247240.0	393	-392	132	0.0	0.0
247240.0	393	-392	394	0.0	0.0
247240.0	393	-130	-392	0.0	0.0
247240.0	393	-130	-130	0.0	0.0
247240.0	393	-130	132	0.0	0.0
247240.0	393	-130	394	0.0	0.0
273240.0	131	-392	-392	0.0	0.0
273240.0	131	-392	-130	0.0	0.0
273240.0	131	-392	132	0.0	0.0
273240.0	131	-392	394	0.0	0.0
273240.0	131	-130	-392	0.0	0.0
273240.0	131	-130	-130	0.0	0.0
273240.0	131	-130	132	0.0	0.0
273240.0	131	-130	394	0.0	0.0
273240.0	393	-392	-392	0.0	0.0
273240.0	393	-392	-130	0.0	0.0
273240.0	393	-392	132	0.0	0.0
273240.0	393	-392	394	0.0	0.0
273240.0	393	-130	-392	0.0	0.0
273240.0	393	-130	-130	0.0	0.0
273240.0	393	-130	132	0.0	0.0
273240.0	393	-130	394	0.0	0.0
287250.0	131	-392	-392	0.0	0.0
287250.0	131	-392	-130	0.0	0.0
287250.0	131	-392	132	0.0	0.0
287250.0	131	-392	394	0.0	0.0
287250.0	131	-130	-392	0.0	0.0
287250.0	131	-130	-130	0.0	0.0
287250.0	131	-130	132	0.0	0.0
287250.0	131	-130	394	0.0	0.0
287250.0	393	-392	-392	0.0	0.0
287250.0	393	-392	-130	0.0	0.0
287250.0	393	-392	132	0.0	0.0
287250.0	393	-392	394	0.0	0.0
287250.0	393	-130	-392	0.0	0.0
287250.0	393	-130	-130	0.0	0.0
287250.0	393	-130	132	0.0	0.0
287250.0	393	-130	394	0.0	0.0
294520.0	131	-392	-392	0.0	0.0
294520.0	131	-392	-130	0.0	0.0
294520.0	131	-392	132	0.0	0.0
294520.0	131	-392	394	0.0	0.0
294520.0	131	-130	-392	0.0	0.0
294520.0	131	-130	-130	0.0	0.0
294520.0	131	-130	132	0.0	0.0
294520.0	131	-130	394	0.0	0.0
294520.0	393	-392	-392	0.0	0.0
294520.0	393	-392	-130	0.0	0.0
294520.0	393	-392	132	0.0	0.0
294520.0	393	-392	394	0.0	0.0
294520.0	393	-130	-392	0.0	0.0
294520.0	393	-130	-130	0.0	0.0
294520.0	393	-130	132	0.0	0.0
294520.0	393	-130	394	0.0	0.0
297210.0	131	-392	-392	0.0	0.0
297210.0	131	-392	-130	0.0	0.0
297210.0	131	-392	132	0.0	0.0
297210.0	131	-392	394	0.0	0.0
297210.0	131	-130	-392	0.0	0.0
297210.0	131	-130	-130	0.0	0.0
297210.0	131	-130	132	0.0	0.0
297210.0	131	-130	394	0.0	0.0
297210.0	393	-392	-392	0.0	0.0
297210.0	393	-392	-130	0.0	0.0
297210.0	393	-392	132	0.0	0.0
297210.0	393	-392	394	0.0	0.0
297210.0	393	-130	-392	0.0	0.0
297210.0	393	-130	-130	0.0	0.0
297210.0	393	-130	132	0.0	0.0
297210.0	393	-130	394	0.0	0.0
298490.0	131	-392	-392	0.0	0.0
298490.0	131	-392	-130	0.0	0.0
298490.0	131	-392	132	0.0	0.0
298490.0	131	-392	394	0.0	0.0
298490.0	131	-130	-392	0.0	0.0
298490.0	131	-130	-130	0.0	0.0
298490.0	131	-130	132	0.0	0.0
298490.0	131	-130	394	0.0	0.0
298490.0	393	-392	-392	0.0	0.0
298490.0	393	-392	-130	0.0	0.0
298490.0	393	-392	132	0.0	0.0
298490.0	393	-392	394	0.0	0.0
298490.0	393	-130	-392	0.0	0.0
298490.0	393	-130	-130	0.0	0.0
298490.0	393	-130	132	0.0	0.0
298490.0	393	-130	394	0.0	0.0
301970.0	131	-392	-392	0.0	0.0
301970.0	131	-392	-130	0.0	0.0
301970.0	131	-392	132	0.0	0.0
301970.0	131	-392	394	0.0	0.0
301970.0	131	-130	-392	0.0	0.0
301970.0	131	-130	-130	0.0	0.0
301970.0	131	-130	132	0.0	0.0
301970.0	131	-130	394	0.0	0.0
301970.0	393	-392	-392	0.0	0.0
301970.0	393	-392	-130	0.0	0.0
301970.0	393	-392	132	0.0	0.0
301970.0	393	-392	394	0.0	0.0
301970.0	393	-130	-392	0.0	0.0
301970.0	393	-130	-130	0.0	0.0
301970.0	393	-130	132	0.0	0.0
301970.0	393	-130	394	0.0	0.0
333730.0	131	-392	-392	0.0	0.0
333730.0	131	-392	-130	0.0	0.0
333730.0	131	-392	132	0.0	0.0
333730.0	131	-392	394	0.0	0.0
333730.0	131	-130	-392	0.0	0.0
333730.0	131	-130	-130	0.0	0.0
333730.0	131	-130	132	0.0	0.0
333730.0	131	-130	394	0.0	0.0
333730.0	393	-392	-392	0.0	0.0
333730.0	393	-392	-130	0.0	0.0
333730.0	393	-392	132	0.0	0.0
333730.0	393	-392	394	0.0	0.0
333730.0	393	-130	-392	0.0	0.0
333730.0	393	-130	-130	0.0	0.0
333730.0	393	-130	132	0.0	0.0
333730.0	393	-130	394	0.0	0.0
368830.0	131	-392	-392	0.0	0.0
368830.0	131	-392	-130	0.0	0.0
368830.0	131	-392	132	0.0	0.0
368830.0	131	-392	394	0.0	0.0
368830.0	131	-130	-392	0.0	0.0
368830.0	131	-130	-130	0.0	0.0
368830.0	131	-130	132	0.0	0.0
368830.0	131	-130	394	0.0	0.0
368830.0	393	-392	-392	0.0	0.0
368830.0	393	-392	-130	0.0	0.0
368830.0	393	-392	132	0.0	0.0
368830.0	393	-392	394	0.0	0.0
368830.0	393	-130	-392	0.0	0.0
368830.0	393	-130	-130	0.0	0.0
368830.0	393	-130	132	0.0	0.0
368830.0	393	-130	394	0.0	0.0
387740.0	131	-392	-392	0.0	0.0
387740.0	131	-392	-130	0.0	0.0
387740.0	131	-392	132	0.0	0.0
387740.0	131	-392	394	0.0	0.0
387740.0	131	-130	-392	0.0	0.0
387740.0	131	-130	-130	0.0	0.0
387740.0	131	-130	132	0.0	0.0
387740.0	131	-130	394	0.0	0.0
387740.0	393	-392	-392	0.0	0.0
387740.0	393	-392	-130	0.0	0.0
387740.0	393	-392	132	0.0	0.0
387740.0	393	-392	394	0.0	0.0
387740.0	393	-130	-392	0.0	0.0
387740.0	393	-130	-130	0.0	0.0
387740.0	393	-130	132	0.0	0.0
387740.0	393	-130	394	0.0	0.0
407620.0	131	-392	-392	0.0	0.0
407620.0	131	-392	-130	0.0	0.0
407620.0	131	-392	132	0.0	0.0
407620.0	131	-392	394	0.0	0.0
407620.0	131	-130	-392	0.0	0.0
407620.0	131	-130	-130	0.0	0.0
407620.0	131	-130	132	0.0	0.0
407620.0	131	-130	394	0.0	0.0
407620.0	393	-392	-392	0.0	0.0
407620.0	393	-392	-130	0.0	0.0
407620.0	393	-392	132	0.0	0.0
407620.0	393	-392	394	0.0	0.0
407620.0	393	-130	-392	0.0	0.0
407620.0	393	-130	-130	0.0	0.0
407620.0	393	-130	132	0.0	0.0
407620.0	393	-130	394	0.0	0.0
450490.0	131	-392	-392	0.0	0.0
450490.0	131	-392	-130	0.0	0.0
450490.0	131	-392	132	0.0	0.0
450490.0	131	-392	394	0.0	0.0
450490.0	131	-130	-392	0.0	0.0
450490.0	131	-130	-130	0.0	0.0
450490.0	131	-130	132	0.0	0.0
450490.0	131	-130	394	0.0	0.0
450490.0	393	-392	-392	0.0	0.0
450490.0	393	-392	-130	0.0	0.0
450490.0	393	-392	132	0.0	0.0
450490.0	393	-392	394	0.0	0.0
450490.0	393	-130	-392	0.0	0.0
450490.0	393	-130	-130	0.0	0.0
450490.0	393	-130	132	0.0	0.0
450490.0	393	-130	394	0.0	0.0
497870.0	131	-392	-392	0.0	0.0
497870.0	131	-392	-130	0.0	0.0
497870.0	131	-392	132	0.0	0.0
497870.0	131	-392	394	0.0	0.0
497870.0	131	-130	-392	0.0	0.0
497870.0	131	-130	-130	0.0	0.0
497870.0	131	-130	132	0.0	0.0
497870.0	131	-130	394	0.0	0.0
497870.0	393	-392	-392	0.0	0.0
497870.0	393	-392	-130	0.0	0.0
497870.0	393	-392	132	0.0	0.0
497870.0	393	-392	394	0.0	0.0
497870.0	393	-130	-392	0.0	0.0
497870.0	393	-130	-130	0.0	0.0
497870.0	393	-130	132	0.0	0.0
497870.0	393	-130	394	0.0	0.0
523400.0	131	-392	-392	0.0	0.0
523400.0	131	-392	-130	0.0	0.0
523400.0	131	-392	132	0.0	0.0
523400.0	131	-392	394	0.0	0.0
523400.0	131	-130	-392	0.0	0.0
523400.0	131	-130	-130	0.0	0.0
523400.0	131	-130	132	0.0	0.0
523400.0	131	-130	394	0.0	0.0
523400.0	393	-392	-392	0.0	0.0
523400.0	393	-392	-130	0.0	0.0
523400.0	393	-392	132	0.0	0.0
523400.0	393	-392	394	0.0	0.0
523400.0	393	-130	-392	0.0	0.0
523400.0	393	-130	-130	0.0	0.0
523400.0	393	-130	132	0.0	0.0
523400.0	393	-130	394	0.0	0.0
550230.0	131	-392	-392	0.0	0.0
550230.0	131	-392	-130	0.0	0.0
550230.0	131	-392	132	0.0	0.0
550230.0	131	-392	394	0.0	0.0
550230.0	131	-130	-392	0.0	0.0
550230.0	131	-130	-130	0.0	0.0
550230.0	131	-130	132	0.0	0.0
550230.0	131	-130	394	0.0	0.0
550230.0	393	-392	-392	0.0	0.0
550230.0	393	-392	-130	0.0	0.0
550230.0	393	-392	132	0.0	0.0
550230.0	393	-392	394	0.0	0.0
550230.0	393	-130	-392	0.0	0.0
550230.0	393	-130	-130	0.0	0.0
550230.0	393	-130	132	0.0	0.0
550230.0	393	-130	394	0.0	0.0
578440.0	131	-392	-392	0.0	0.0
578440.0	131	-392	-130	0.0	0.0
578440.0	131	-392	132	0.0	0.0
578440.0	131	-392	394	0.0	0.0
578440.0	131	-130	-392	0.0	0.0
578440.0	131	-130	-130	0.0	0.0
578440.0	131	-130	132	0.0	0.0
578440.0	131	-130	394	0.0	0.0
578440.0	393	-392	-392	0.0	0.0
578440.0	393	-392	-130	0.0	0.0
578440.0	393	-392	132	0.0	0.0
578440.0	393	-392	394	0.0	0.0
578440.0	393	-130	-392	0.0	0.0
578440.0	393	-130	-130	0.0	0.0
